Fecha,Hora,VMAX_m_s,T0,Tm,rm_km,re_km,Pico_lluvia_mm_h
2017-09-05 12:00:00,736943.5000000005,6.249280146488925,0.6249856029297784,1.5124640073244462,28.750143970702215,58.125215956053324,1.5040945634265155
2017-09-05 15:00:00,736943.6250000005,6.527447645772752,0.6305489529154551,1.5263723822886375,28.69451047084545,58.04176570626817,1.5164596285172318
2017-09-05 18:00:00,736943.7500000005,7.751062944636711,0.6550212588927342,1.5875531472318356,28.44978741107266,57.67468111660899,1.5751101625298989
2017-09-05 21:00:00,736943.8750000005,7.924199490473409,0.6584839898094682,1.5962099745236704,28.415160101905318,57.62274015285798,1.5848251685978056
2017-09-06 00:00:00,736944.0000000005,7.51808587401074,0.6503617174802148,1.575904293700537,28.496382825197852,57.744574237796776,1.5620613759864213
2017-09-06 03:00:00,736944.1250000005,8.290294167945957,0.6658058833589191,1.614514708397298,28.34194116641081,57.512911749616215,1.6054177117305353
2017-09-06 06:00:00,736944.2500000005,8.254824552884235,0.6650964910576846,1.6127412276442117,28.349035089423154,57.52355263413473,1.6034195742080832
2017-09-06 09:00:00,736944.3750000005,9.861243834474795,0.697224876689496,1.6930621917237398,28.02775123310504,57.04162684965756,1.691803459835519
2017-09-06 12:00:00,736944.5000000005,10.860704665407637,0.7172140933081528,1.7430352332703818,27.82785906691847,56.74178860037771,1.7356074554858403
2017-09-06 15:00:00,736944.6250000005,14.015293992230932,0.7803058798446186,1.9007646996115466,27.196941201553813,55.79541180233072,1.8954389542071395
2017-09-06 18:00:00,736944.7500000005,16.367498706876134,0.8273499741375228,2.0183749353438065,26.726500258624775,55.08975038793716,2.005913834750496
2017-09-06 21:00:00,736944.8750000005,16.49741170833181,0.8299482341666362,2.0248705854165907,26.700517658333638,55.05077648750046,2.0114109986630186
2017-09-07 00:00:00,736945.0000000005,17.60964864713075,0.852192972942615,2.0804824323565376,26.47807027057385,54.71710540586078,2.061328099851181
2017-09-07 03:00:00,736945.1250000005,17.477230553116087,0.8495446110623217,2.0738615276558043,26.504553889376783,54.75683083406518,2.0535648716683284
2017-09-07 06:00:00,736945.2500000005,16.721783094298747,0.834435661885975,2.0360891547149373,26.65564338114025,54.98346507171038,2.020888479406285
2017-09-07 09:00:00,736945.3750000005,17.686654011081036,0.8537330802216208,2.084332700554052,26.462669197783793,54.69400379667569,2.0658473736759437
2017-09-07 12:00:00,736945.5000000005,16.644434249997676,0.8328886849999535,2.032221712499884,26.671113150000465,55.0066697250007,2.017623631798032
2017-09-07 15:00:00,736945.6250000005,16.775667631640832,0.8355133526328167,2.0387833815820415,26.644866473671833,54.96729971050775,2.0231614320501694
2017-09-07 18:00:00,736945.7500000005,17.016554625068373,0.8403310925013674,2.0508277312534187,26.596689074986326,54.89503361247949,2.0333076156817986
2017-09-07 21:00:00,736945.8750000005,18.23517113050673,0.8647034226101346,2.1117585565253365,26.352965773898653,54.52944866084798,2.098139366735983
2017-09-08 00:00:00,736946.0000000005,18.42939103545332,0.8685878207090665,2.121469551772666,26.314121792909337,54.47118268936401,2.109615991085346
2017-09-08 03:00:00,736946.1250000005,18.784339574759144,0.8756867914951829,2.139216978737957,26.24313208504817,54.364698127572254,2.1306482824483886
2017-09-08 06:00:00,736946.2500000005,19.307926062404256,0.8861585212480851,2.165396303120213,26.13841478751915,54.20762218127872,2.1618112895081794
2017-09-08 09:00:00,736946.3750000005,19.98877334242482,0.8997754668484964,2.199438667121241,26.002245331515034,54.003367997272555,2.196877664494934
2017-09-08 12:00:00,736946.5000000005,20.437759682089773,0.9087551936417955,2.2218879841044887,25.912448063582044,53.86867209537307,2.21559796902275
2017-09-08 15:00:00,736946.6250000005,21.123670662091058,0.9224734132418212,2.256183533104553,25.775265867581787,53.662898801372684,2.244028069293388
2017-09-08 18:00:00,736946.7500000005,21.647806386685293,0.9329561277337058,2.2823903193342647,25.67043872266294,53.50565808399441,2.2656145293711485
2017-09-08 21:00:00,736946.8750000005,19.94111242795218,0.8988222485590436,2.197055621397609,26.011777514409562,54.017666271614345,2.1948853547836995
2017-09-09 00:00:00,736947.0000000005,17.445355097862098,0.848907101957242,2.072267754893105,26.51092898042758,54.76639347064137,2.0516976468173165
2017-09-09 03:00:00,736947.1250000005,16.313803251307654,0.8262760650261531,2.0156901625653827,26.73723934973847,55.1058590246077,2.0036396973415678
2017-09-09 06:00:00,736947.2500000005,8.575743532184404,0.6715148706436881,1.6287871766092201,28.28485129356312,57.427276940344676,1.6215216885008985
2017-09-09 09:00:00,736947.3750000005,8.421882542089653,0.6684376508417931,1.6210941271044828,28.31562349158207,57.4734352373731,1.6128362239249079
2017-09-09 12:00:00,736947.5000000005,7.291766621126598,0.645835332422532,1.56458833105633,28.54164667577468,57.81247001366202,1.5502826460749635
2017-09-09 15:00:00,736947.6250000005,4.830705556586118,0.5966141111317224,1.4415352778293058,29.033858888682776,58.550788333024165,1.4405797670672102
2017-09-09 18:00:00,736947.7500000005,2.4610610645404796,0.5492212212908096,1.323053053227024,29.507787787091903,59.26168168063786,1.3116425422258846
