Fecha,Hora,VMAX_m_s,T0,Tm,rm_km,re_km,Pico_lluvia_mm_h
2005-09-06 06:00:00,732561.2500000005,5.704823911189097,0.6140964782237819,1.4852411955594549,28.85903521776218,58.28855282664327,1.4798072685983086
2005-09-06 09:00:00,732561.3750000005,5.6220554009872545,0.612441108019745,1.4811027700493626,28.87558891980255,58.31338337970382,1.4761052568233444
2005-09-06 12:00:00,732561.5000000005,5.615408569201942,0.6123081713840388,1.480770428460097,28.87691828615961,58.31537742923942,1.4758078495353508
2005-09-06 15:00:00,732561.6250000005,6.4020840390153735,0.6280416807803075,1.5201042019507687,28.719583192196925,58.07937478829539,1.5108906345329975
2005-09-06 18:00:00,732561.7500000005,5.687091837750541,0.6137418367550108,1.484354591887527,28.862581632449892,58.29387244867484,1.4790143791558874
2005-09-06 21:00:00,732561.8750000005,6.20218811001976,0.6240437622003951,1.510109405500988,28.759562377996048,58.13934356699407,1.5019983158087913
2005-09-07 00:00:00,732562.0000000005,7.255565177918561,0.6451113035583712,1.562778258895928,28.548886964416287,57.82333044662443,1.5486857005963868
2005-09-07 03:00:00,732562.1250000005,8.278036175992602,0.6655607235198521,1.6139018087996302,28.34439276480148,57.51658914720222,1.6047270997524605
2005-09-07 06:00:00,732562.2500000005,8.524860310058068,0.6704972062011614,1.6262430155029035,28.295027937988387,57.44254190698258,1.618647976739351
2005-09-07 09:00:00,732562.3750000005,8.78818670447345,0.675763734089469,1.6394093352236725,28.24236265910531,57.363543988657966,1.6335342085702247
2005-09-07 12:00:00,732562.5000000005,10.069810244752679,0.7013962048950536,1.703490512237634,27.986037951049465,56.979056926574195,1.7009769282974578
2005-09-07 15:00:00,732562.6250000005,10.568944743529707,0.7113788948705941,1.7284472371764852,27.886211051294058,56.82931657694109,1.7228610600052514
2005-09-07 18:00:00,732562.7500000005,11.125863990848957,0.7225172798169792,1.7562931995424478,27.77482720183021,56.662240802745316,1.747162453103836
2005-09-07 21:00:00,732562.8750000005,11.49214549592598,0.7298429099185196,1.774607274796299,27.701570900814804,56.55235635122221,1.7630781153091435
2005-09-08 00:00:00,732563.0000000005,11.484181619051673,0.7296836323810335,1.7742090809525837,27.703163676189664,56.5547455142845,1.7627326376738846
2005-09-08 03:00:00,732563.1250000005,10.979566165792086,0.7195913233158417,1.7489783082896042,27.804086766841582,56.706130150262375,1.7407906020595463
2005-09-08 06:00:00,732563.2500000005,12.67564698803767,0.7535129397607534,1.8337823494018834,27.464870602392466,56.1973059035887,1.818159317350382
2005-09-08 09:00:00,732563.3750000005,12.852686401291722,0.7570537280258345,1.842634320064586,27.429462719741657,56.14419407961248,1.828315554263228
2005-09-08 12:00:00,732563.5000000005,13.743903534796887,0.7748780706959377,1.8871951767398443,27.251219293040624,55.87682893956094,1.8797031839516534
2005-09-08 15:00:00,732563.6250000005,14.45616460327258,0.7891232920654516,1.922808230163629,27.108767079345483,55.663150619018225,1.9210895213285282
2005-09-08 18:00:00,732563.7500000005,14.461661815161664,0.7892332363032333,1.9230830907580831,27.10766763696767,55.6615014554515,1.921410049269149
2005-09-08 21:00:00,732563.8750000005,14.999600921332297,0.799992018426646,1.9499800460666148,27.000079815733542,55.500119723600314,1.947606759706312
2005-09-09 00:00:00,732564.0000000005,15.84796785001266,0.8169593570002531,1.992398392500633,26.830406429997467,55.2456096449962,1.9838600079058966
2005-09-09 03:00:00,732564.1250000005,14.555604834960015,0.7911120966992002,1.9277802417480008,27.088879033008,55.633318549512,1.9268902613143484
